"","it","dim","N","pr","lh","prior"
"5542",5542,8,256.83422204679,0.00426808201207403,-7944.64417519103,-2197.52255829697
"5543",5543,6,173.483272904095,0.00167424656929269,-8003.41349032546,-2127.60240433859
"5544",5544,7,149.44659485076,0.000614013726006211,-7972.84773984945,-2165.52745969616
"5545",5545,7,127.068183865124,0.000939939464990218,-7948.43886218831,-2182.15736097392
"5546",5546,7,211.120056729709,0.00207615263140189,-7975.50538824478,-2173.50127959863
"5547",5547,7,156.332879925783,0.00162898123417173,-7954.15670938442,-2182.31111783619
"5548",5548,7,133.56219971736,0.000853927815078226,-7955.95975573519,-2185.66296873947
"5549",5549,8,175.572671580823,0.00129089716062763,-7937.60130777672,-2212.0775010044
"5550",5550,7,141.501272723144,0.000714551239811232,-7954.14896667506,-2178.47631794045
"5551",5551,9,137.301745462918,0.00137288059098687,-7886.27482137332,-2257.58040677813
"5552",5552,8,205.098632320763,0.00731307759981152,-7911.23569544,-2241.72947176144
"5553",5553,10,142.62846273269,0.00288949959530783,-7878.10794661564,-2285.94584476648
"5554",5554,9,146.244430930289,0.000960157973699057,-7889.04683777743,-2260.49965319108
"5555",5555,9,191.168329040419,0.000569493552112918,-7897.53741667015,-2259.94786846133
"5556",5556,8,167.477003468046,0.00367096575078233,-7908.83134343728,-2227.98978506494
"5557",5557,8,126.103542234605,0.000375309500008334,-7916.3833531618,-2225.96815028234
"5558",5558,8,158.084575710527,0.00365947124998978,-7906.77485967507,-2227.96638334109
"5559",5559,8,180.236360237487,0.00151792636714428,-7906.25950049155,-2227.90965092051
"5560",5560,7,146.231889353533,0.00424991180309716,-7952.55125111485,-2179.80266088979
"5561",5561,7,181.940650199406,0.00152504855512222,-7976.01894989149,-2168.42893242665
"5562",5562,7,162.238262569274,0.00730702350416015,-7968.34739760225,-2174.77733338283
"5563",5563,7,230.83725960903,0.00210593530826442,-7997.58178951167,-2142.432147149
"5564",5564,8,231.44303926311,0.00408665320198889,-7954.57858509153,-2200.27258686391
"5565",5565,8,243.432395429352,0.00555788848638293,-7928.08405255757,-2218.83600735458
"5566",5566,7,148.172121664545,0.00135982467256144,-7950.57385925835,-2186.87625541187
"5567",5567,7,233.393476028892,0.0041537868557116,-7951.62339378751,-2187.41668107834
"5568",5568,7,156.903886337096,0.00309127201871427,-7973.74069210626,-2163.60621117886
"5569",5569,7,174.852171264511,0.0024166388657525,-7970.94450291164,-2168.14985773099
"5570",5570,7,269.156199682025,0.00142747439550609,-7994.04427240286,-2146.57199164007
"5571",5571,7,158.693759643022,0.00335389551317672,-7971.1463447189,-2160.76493218126
"5572",5572,7,196.915977120902,0.00284796573726864,-7997.04866462471,-2139.55540195588
"5573",5573,7,180.309761518687,0.00244238981665468,-7976.17459831029,-2161.99786597649
"5574",5574,7,158.442185721624,0.00260260282773961,-7970.86726214383,-2158.3282545496
"5575",5575,7,195.820474850409,0.00184524393895303,-7955.71249123023,-2176.84371282115
"5576",5576,7,252.906207218008,0.000781254367074208,-7968.15720799914,-2165.56352185625
"5577",5577,7,213.164740861972,0.00273820242372853,-7972.28946146415,-2162.32364978548
"5578",5578,7,126.755103789078,0.00803225918109931,-7964.72532045241,-2178.14355912268
"5579",5579,7,268.173439505611,0.00182902924544248,-7957.08304591609,-2182.72173316952
"5580",5580,7,274.037633214827,0.00169770329117846,-7951.95369168232,-2186.55941882092
"5581",5581,7,206.76656609678,0.003446289020323,-7969.54550558166,-2163.82698229755
"5582",5582,8,211.656826221693,0.00480296016908981,-7942.39176378102,-2200.34583972098
"5583",5583,8,197.08844268114,0.0015055259209683,-7933.40088566051,-2214.2169755594
"5584",5584,8,269.434811076914,0.00110437302696647,-7952.99869415437,-2195.20307036287
"5585",5585,8,151.35960477519,0.00170279819991705,-7949.61125414622,-2192.23753644351
"5586",5586,7,176.817041041318,0.00313561868028303,-7957.36131098452,-2178.83672983159
"5587",5587,7,187.518810976886,0.00249132533002036,-7951.45053763824,-2188.60972826015
"5588",5588,7,179.741625314268,0.00186038823268878,-7974.07493358247,-2164.00416466156
"5589",5589,6,170.791227506489,0.00408834824246604,-8021.30509556015,-2115.53876138343
"5590",5590,6,188.572587387096,0.000626160411785839,-8001.69233218297,-2127.80003152971
"5591",5591,6,167.286887642701,0.0038026870450909,-8008.5387327913,-2125.76099624612
"5592",5592,6,226.362733612619,0.00115859996667753,-8043.4857857174,-2088.40105251875
"5593",5593,6,358.104827226472,0.00566919552265027,-8049.28123032065,-2101.66624086284
"5594",5594,6,308.617845692796,0.00105698677060521,-8006.04680629862,-2130.55126557903
"5595",5595,6,215.101376996813,0.00193753726628842,-7998.625422067,-2134.25092774783
"5596",5596,6,241.034994314714,0.00115410076345637,-7998.2500417644,-2129.88162993287
"5597",5597,7,161.193547219374,0.00134752208820943,-7978.90049344342,-2166.86986095597
"5598",5598,6,347.763004829598,0.00373550842180519,-8003.57433066301,-2135.61809875823
"5599",5599,7,219.318150789809,0.000921799658143927,-7971.43899355035,-2165.16446301615
"5600",5600,7,224.951072799356,0.0065020078520639,-7952.08761452313,-2186.68486779864
"5601",5601,7,184.199029405453,0.00221321425680904,-7973.95030598848,-2161.79069449998
"5602",5602,6,190.046918587829,0.00209083306899756,-8023.04032125636,-2104.21196247068
"5603",5603,6,146.865007827685,0.0017437288248383,-8019.72832684544,-2110.93219750522
"5604",5604,6,218.315058083588,0.00203471656220053,-8005.05182456275,-2129.97757886761
"5605",5605,6,192.761617148781,0.00168997401720158,-8008.0662043961,-2125.91834444573
"5606",5606,6,243.942660049683,0.00358071665424957,-8005.0747652566,-2133.1723074507
"5607",5607,6,237.625018519945,0.00237273423139721,-8002.17286208387,-2129.92025576766
"5608",5608,6,182.065989094147,0.00156629053157397,-8000.49941964905,-2124.30194325848
"5609",5609,6,178.160389630439,0.00144491053015408,-8001.97186215333,-2128.51240954102
"5610",5610,7,211.993302369856,0.00295930942998031,-7972.07270458283,-2175.78299194221
"5611",5611,6,221.363211564292,0.00236974213316494,-8025.71653653546,-2105.97656214751
"5612",5612,7,262.670442434224,0.00278406642980187,-7979.03141829249,-2161.09695907768
"5613",5613,8,155.160181151075,0.00199296383753849,-7948.77872817657,-2189.26296348482
"5614",5614,8,188.898589157481,0.00085897111870139,-7931.37480426207,-2210.22272663506
"5615",5615,8,223.405578045104,0.00164257327568872,-7938.2546700175,-2198.41409504332
"5616",5616,8,171.371814476228,0.000939199572241816,-7949.61694129562,-2193.61960933148
"5617",5617,8,195.059332872417,0.00142491391190744,-7939.01957939343,-2198.57625423087
"5618",5618,8,222.818119415742,0.00246909843901149,-7944.59511997462,-2204.38591255287
"5619",5619,8,159.468161908157,0.00142225248803358,-7928.86716176872,-2216.37142572852
"5620",5620,8,203.191887030346,0.00103539239857154,-7923.59468374112,-2211.50395132967
"5621",5621,8,180.066507696305,0.00126827936624635,-7950.6152856757,-2191.46355144143
"5622",5622,8,212.837363039218,0.0036493520372627,-7955.48398268125,-2185.31675326004
"5623",5623,7,226.191791252512,0.0031026137254473,-7996.29771233009,-2143.47147443976
"5624",5624,7,225.670486232284,0.000647867808285907,-7990.79498684502,-2147.00968600731
"5625",5625,7,268.580398898612,0.00159592046750554,-7993.4674354147,-2153.60003729782
"5626",5626,8,284.32775573183,0.000919577871135476,-7946.4799913993,-2201.47748041177
"5627",5627,8,203.227901300396,0.00193379411226935,-7925.32316881196,-2213.16626439013
"5628",5628,8,174.614577674423,0.00274382791821527,-7940.17123512545,-2204.48590170842
"5629",5629,8,212.744233355939,0.00169296182996147,-7928.80538865004,-2211.3810107639
"5630",5630,8,195.265678865643,0.00312430809866796,-7929.10085718276,-2219.53008514893
"5631",5631,8,212.546089693629,0.00613483139273622,-7931.49643906307,-2212.99057486814
"5632",5632,8,156.948813927407,0.00112485788277221,-7932.22239353407,-2213.20195479167
"5633",5633,8,229.47123423182,0.00075261178683152,-7927.11715515746,-2218.41298906147
"5634",5634,8,150.851335290464,0.00245586323235142,-7926.38060227951,-2213.03331185716
"5635",5635,7,161.875303719723,0.00777874576033475,-7945.79924990314,-2193.04268730849
"5636",5636,7,155.285573312449,0.00835242407946979,-7962.27445915377,-2176.09958554506
"5637",5637,7,226.108932238648,0.00121711385819149,-7975.01857150234,-2162.39006323723
"5638",5638,7,235.455477203914,0.00199851593515481,-7971.9267704315,-2163.78822083703
"5639",5639,7,149.174730379971,0.00166424042473648,-7991.64775886785,-2145.12468706909
"5640",5640,7,191.547121332044,0.0027682457920409,-7997.54607653428,-2144.53670464817
"5641",5641,7,181.41776098942,0.00333378140430148,-7976.38031237289,-2163.15922593357
"5642",5642,7,188.296998302512,0.0026486171446581,-7974.34287900839,-2164.76925789867
"5643",5643,7,161.48548074652,0.00973147360313143,-7965.15639272533,-2171.45798016778
"5644",5644,7,133.479530964814,0.00448344664233221,-7943.42071239986,-2198.43577900948
"5645",5645,7,134.734379438008,0.0140503154262816,-7943.19230817515,-2190.23644229835
"5646",5646,7,127.16933238218,0.00779990791165715,-7956.64447719499,-2173.99416726863
"5647",5647,7,131.139203533641,0.00337115888630322,-7976.38281528867,-2163.96120004599
"5648",5648,7,121.002596200486,0.00171341791533431,-7972.11005519896,-2161.92715429321
"5649",5649,6,226.987067637257,0.00142681848935813,-8002.67302493356,-2130.63388337154
"5650",5650,6,227.696280654175,0.00101126649170411,-8004.95379585004,-2132.61202779415
"5651",5651,6,230.975825902837,0.000725627656042248,-8001.18893353587,-2125.4189029689
"5652",5652,7,180.231448064912,0.0026068037179539,-7983.33529914984,-2164.53487223156
"5653",5653,6,284.912825306077,0.000589813372880521,-8019.71159260899,-2115.65233035077
"5654",5654,6,235.474507419523,0.00165647737076623,-7990.34078221217,-2152.02162969725
"5655",5655,6,205.570549611395,0.00378376329318195,-8001.05943489108,-2131.85948238045
"5656",5656,6,152.963982202229,0.00381158535588022,-8000.9450899019,-2129.18159797978
"5657",5657,6,152.264431936218,0.0113408974496865,-7995.17190536711,-2145.14944144635
"5658",5658,6,216.722374699285,0.000628189852819129,-8021.79194650662,-2115.77164641901
"5659",5659,6,170.932831293047,0.00229610900802112,-8000.91584732457,-2129.84844751976
"5660",5660,6,169.178351385323,0.000976477587765893,-8001.65501864469,-2134.82552409852
"5661",5661,6,148.910042502798,0.00104288542152381,-8020.37227509825,-2108.34469365123
"5662",5662,7,149.10893699418,0.0039129634203845,-7969.4266017856,-2164.12970327329
"5663",5663,7,118.257103919755,0.0050805488520859,-7963.92375288446,-2170.86810628467
"5664",5664,8,184.718497296542,0.00239687214457765,-7973.06158521919,-2175.84271271505
"5665",5665,7,161.895826975164,0.00471124304893942,-7964.66236335338,-2171.49009691272
"5666",5666,7,144.613216830178,0.0105753470647957,-7943.67672672695,-2194.74980710896
"5667",5667,7,171.534872479219,0.00222929982507143,-7950.80310415801,-2182.54904218428
"5668",5668,7,249.066674770432,0.00457722952485056,-7953.69727321247,-2187.58976138383
"5669",5669,7,272.701266666734,0.00443931129224645,-7977.44331170138,-2163.40660425633
"5670",5670,7,239.194817939453,0.00422480083373786,-7973.95444868993,-2161.74320940399
"5671",5671,8,181.821326262996,0.00320542274551975,-7922.85688291974,-2213.19816904194
"5672",5672,7,238.115527488778,0.00223240929749154,-7976.82306407459,-2167.28816477375
"5673",5673,6,271.260776658194,0.00358135235576067,-8002.81276922991,-2130.89046015799
"5674",5674,6,142.061953994721,0.00146524714961046,-8001.22179737464,-2129.12371364696
"5675",5675,6,192.268911298057,0.00271002683828882,-8023.93727118669,-2109.52573242477
"5676",5676,6,164.63659710503,0.00202260893562793,-8021.4790027658,-2112.34278903606
"5677",5677,6,185.89604527087,0.00308033150591942,-8023.70688827414,-2107.97642796596
"5678",5678,6,219.078880691327,0.00120801101710301,-8039.71451278466,-2096.2365778748
"5679",5679,6,175.880198670068,0.000950176810314523,-8021.86161511688,-2106.1675507803
"5680",5680,6,170.501770978318,0.00216400748870841,-8019.97370038105,-2112.01771444914
"5681",5681,6,225.650018285647,0.00077199889553423,-8023.72423843645,-2112.19956813005
"5682",5682,6,231.221627699178,0.00118845259495282,-8017.89361370285,-2113.24661963475
"5683",5683,6,208.800121332142,0.00175458511089963,-8022.97863991025,-2107.68653161132
"5684",5684,6,201.849463140587,0.00236799255693145,-8020.37595167784,-2110.70254743531
"5685",5685,6,128.416283539715,0.00197914372336312,-8034.96502553114,-2097.99963589997
"5686",5686,6,180.848978974677,0.00154145427755144,-8025.52868666126,-2105.93217415936
"5687",5687,6,191.851512025737,0.000566141898221677,-7999.05763428332,-2129.58007810424
"5688",5688,6,149.20043350832,0.00139628361867804,-7991.90951907179,-2144.38605341583
"5689",5689,6,245.587801872843,0.00265066609833068,-7991.40719155815,-2140.10125948825
"5690",5690,6,172.467977978986,0.00897778726278815,-7996.26052939693,-2139.05644592618
"5691",5691,6,179.882706979796,0.0011534611988417,-8038.77546460661,-2088.28175644884
"5692",5692,6,273.954825678477,0.00153848695196248,-8020.44887021659,-2117.73091605509
"5693",5693,6,212.382678117033,0.00462485575453312,-8048.39231862278,-2088.17649111767
"5694",5694,6,165.232919612382,0.00233926119483373,-8020.31093855358,-2108.34594799087
"5695",5695,7,203.172135444607,0.00591123006342456,-7978.98670009079,-2157.13296362881
"5696",5696,7,150.553960971569,0.00164078534087354,-7980.66921889631,-2160.51425396503
"5697",5697,6,239.301000369117,0.000937702429438219,-8001.16731066336,-2133.47314005887
"5698",5698,6,225.594240520499,0.0019169996454146,-8007.76974532431,-2132.73080091474
"5699",5699,6,129.129100007123,0.00363194416518071,-8002.04658763163,-2132.03478158321
"5700",5700,6,158.645466881542,0.000490720490738642,-8021.17388238796,-2111.64779557512
"5701",5701,6,243.046445316372,0.000682582247882061,-8043.77269441574,-2093.6296427533
"5702",5702,6,314.649572606917,0.00153056957895384,-8000.90595930773,-2140.74679490767
"5703",5703,6,217.002275811439,0.00375672865911347,-8003.75461673108,-2131.51164748163
"5704",5704,7,163.507568723989,0.00114948388648244,-8002.84829102136,-2137.94289481316
"5705",5705,8,214.975147720593,0.00141957698269872,-7955.81863486984,-2194.40510608496
"5706",5706,8,164.786414664913,0.00169099241746139,-7965.7613753707,-2185.70580771006
"5707",5707,7,274.632038328907,0.00372007683491215,-7979.09769342658,-2160.49217638521
"5708",5708,7,182.926497491009,0.00605670621454672,-7960.22599179917,-2180.57756285984
"5709",5709,8,210.148370151587,0.00103308369029051,-7914.56712447115,-2229.07259899826
"5710",5710,7,179.5383308452,0.00813941041184665,-7945.5606387771,-2190.69405727585
"5711",5711,8,130.603970194003,0.00295400223911541,-7946.59564589301,-2194.07870945136
"5712",5712,7,124.01305087508,0.00914876207967607,-7962.89598851418,-2171.93309365837
"5713",5713,7,147.502949056333,0.0030875802572185,-7971.69315294008,-2172.20811715944
"5714",5714,8,207.943243663107,0.00161851484611733,-7951.58077850979,-2198.52907609761
"5715",5715,7,223.034018642296,0.00240329148432427,-7959.57465083103,-2181.47257283123
"5716",5716,7,173.42675975602,0.0024509596792087,-7950.85640632079,-2180.71853863475
"5717",5717,7,132.825652697997,0.000936091890404458,-7975.38085241519,-2155.85625690079
"5718",5718,7,306.063951768855,0.00233721708736809,-7958.7612411307,-2180.8207537593
"5719",5719,7,145.621520085439,0.00395749683500459,-7950.78502616666,-2183.41641583523
"5720",5720,7,191.102330469783,0.000514230718805382,-7950.03122309141,-2190.7135988771
"5721",5721,7,163.670762174079,0.0018590198797999,-7947.16698448778,-2180.782838007
"5722",5722,7,153.412084628676,0.00249992744456241,-7950.56614488167,-2191.10605642348
"5723",5723,7,216.734518742319,0.00328201505497798,-7967.10135438968,-2167.68888477422
"5724",5724,7,195.124203809364,0.00222635987028004,-7972.88456897188,-2164.95751214829
"5725",5725,8,168.877850513741,0.00171539522282884,-7968.68500941878,-2171.00608840827
"5726",5726,6,314.799654112321,0.00300948007006055,-8020.82454964013,-2118.22038880108
"5727",5727,6,168.108806752563,0.00235634531807387,-8021.32640079262,-2114.52918487644
"5728",5728,6,161.721280733114,0.00420680922026932,-8023.98932067593,-2110.1572243973
"5729",5729,6,188.520542294844,0.000678632229444324,-8017.79156732046,-2117.01450387588
"5730",5730,6,170.068709638262,0.00240319907486224,-8020.4462067067,-2112.78044687751
"5731",5731,7,179.165602725787,0.00220847911750743,-7998.48170573371,-2142.61374655657
"5732",5732,6,186.19409539597,0.000921414407488226,-8023.68963114217,-2116.49724566857
"5733",5733,6,167.451302295974,0.0063824596626793,-8039.21057534184,-2092.69215017233
"5734",5734,6,185.798786789232,0.00402941992247128,-7993.64091969472,-2142.4983290487
"5735",5735,6,291.535857076124,0.00242553261967087,-8026.57380699346,-2105.79230773505
"5736",5736,7,349.467480264631,0.00109773156705147,-7999.94319631642,-2146.61351264509
"5737",5737,8,192.940172764496,0.000863775881202472,-7941.01781867739,-2207.20725879846
"5738",5738,7,194.465905369474,0.00297888517881104,-7967.45497740052,-2175.06240880742
"5739",5739,7,193.614470687224,0.00459147696167037,-7961.10613729751,-2175.93641330389
"5740",5740,6,230.751835203824,0.00221474555113171,-8022.55698621565,-2115.0955906713
"5741",5741,6,216.037191122444,0.00264161209550567,-8018.07890825721,-2115.23371073816
"5742",5742,6,198.230312728801,0.00170171894976071,-7998.21796656584,-2130.04916326241
"5743",5743,6,306.642690801557,0.00237567361649391,-8006.72992624484,-2132.34787628858
"5744",5744,7,264.004450627173,0.00112957833854302,-8020.6184785762,-2126.53464741703
"5745",5745,7,255.300786766773,0.00153177301774638,-8008.90424616517,-2140.73355915579
"5746",5746,7,193.833348026045,0.00040694081889857,-7982.00475126131,-2156.58482413613
"5747",5747,7,249.454607333011,0.00299172713509388,-7972.11050836044,-2166.80961434894
"5748",5748,7,175.303215893453,0.000957529767779132,-7949.41756916608,-2184.74910306922
"5749",5749,8,157.434067556121,0.00296320783393753,-7949.31246762824,-2208.50996988827
"5750",5750,7,214.755617784532,0.00194852579288629,-7954.81890663695,-2177.88028778831
"5751",5751,7,139.835887282775,0.00301264557648215,-7967.77539192933,-2168.10551993057
"5752",5752,7,140.856245042064,0.00125531685963838,-7995.17353067917,-2147.85877002076
"5753",5753,7,214.129906391794,0.00282491476995034,-7982.17822606512,-2159.6568893182
"5754",5754,7,270.034505607162,0.00120314694720879,-7996.9034443251,-2141.11058838191
"5755",5755,7,298.194503215272,0.00125419390691475,-7999.230188598,-2141.85676477784
"5756",5756,7,222.946649789394,0.00368171902872283,-7973.54520419523,-2161.83579834922
"5757",5757,7,146.292530723343,0.0011547729167238,-8011.311012577,-2130.23746582516
"5758",5758,7,216.039381097794,0.00376953395630727,-7970.13079504702,-2160.06873628957
"5759",5759,8,179.968833956536,0.0025524974888646,-7825.59602525752,-2318.18646340132
"5760",5760,8,147.779233819994,0.00725458966903166,-7816.90900914491,-2328.65725383014
"5761",5761,8,152.790306945102,0.00036607828793952,-7814.24542887121,-2326.83199487485
"5762",5762,8,126.878574893689,0.00136984901694947,-7799.84263598807,-2339.62524940942
"5763",5763,9,170.267803027113,0.00110592510800094,-7791.44231085457,-2364.3046887698
"5764",5764,8,183.725719937018,0.00690326792684385,-7832.96915487022,-2311.92340691052
"5765",5765,8,143.984564956665,0.00641827330121817,-7806.44426211213,-2337.12825909039
"5766",5766,8,204.621023927262,0.00695949960054384,-7826.35292854979,-2318.20169233961
"5767",5767,8,121.792754406939,0.0223092690344295,-7815.90360344989,-2343.92215823241
"5768",5768,8,149.880759878711,0.0125376528003171,-7839.21909539585,-2312.30379733258
"5769",5769,8,150.60786027746,0.002434091781802,-7800.6492806032,-2341.82126651008
"5770",5770,8,164.360599819351,0.00302311137785421,-7800.34842472708,-2343.65757821146
"5771",5771,7,139.247248478365,0.00259121187499715,-7971.80240889359,-2173.83063104596
"5772",5772,7,178.762333256868,0.00218600778685405,-7993.30820623962,-2140.37046127789
"5773",5773,7,255.540620800369,0.00232454107154464,-7998.2958222226,-2146.86751673146
"5774",5774,7,148.768471640918,0.00530901845374078,-7976.24535256229,-2158.95698900939
"5775",5775,7,190.881688381886,0.00137326844435203,-7983.88826415409,-2147.05310905919
"5776",5776,8,259.022757429061,0.00154825230306106,-7847.81970405461,-2297.22069587452
"5777",5777,8,254.842486973507,0.00269508983872892,-7852.85930234051,-2296.30542929112
"5778",5778,8,200.144781201153,0.002246333200846,-7853.93169443894,-2286.45966116466
"5779",5779,7,189.41140212679,0.00325966507807454,-7966.55545693466,-2164.14930173322
"5780",5780,7,167.264261062424,0.00279925497281285,-7971.29101221557,-2156.52125758919
"5781",5781,7,173.872237938775,0.000819224559673113,-7950.43559208763,-2179.46722133848
"5782",5782,7,134.952156674203,0.00204972632994988,-7947.22612993431,-2178.7199615814
"5783",5783,7,157.21134149923,0.00309552181545013,-7955.87091833881,-2183.15037053937
"5784",5784,7,163.11269675307,0.0028589413391714,-7958.13513158248,-2180.82667575916
"5785",5785,7,126.421569933045,0.000812154717556119,-7967.58657461514,-2166.12719889389
"5786",5786,7,159.161553383453,0.000371659375230456,-7960.56037768678,-2178.76963823744
"5787",5787,7,206.397494088637,0.000755697670989619,-7950.6871255718,-2182.59755926792
"5788",5788,7,223.34277514593,0.00183058518176819,-7956.45584903294,-2182.05739572046
"5789",5789,8,225.575695354114,0.000927533178887591,-7935.86937188984,-2212.06685747407
"5790",5790,7,166.483756487985,0.00166351255877745,-7967.85076377318,-2160.56077181752
"5791",5791,8,249.572459343436,0.00192722895126172,-7933.80774928874,-2213.77736195567
"5792",5792,7,267.310275976463,0.00224644222401389,-7972.232146522,-2178.21194799254
"5793",5793,7,289.361963943203,0.00289826524819981,-7973.83155363997,-2166.32068541514
"5794",5794,7,186.449451824517,0.00221219519822089,-7952.95134032289,-2178.84721013554
"5795",5795,7,257.616393310205,0.00101618793643732,-7953.91144369333,-2188.15554007311
"5796",5796,7,204.129645749817,0.00374868826536387,-7957.89205837827,-2181.52999365444
"5797",5797,7,239.257976305907,0.0015722937505625,-7955.36628682847,-2186.17086446964
"5798",5798,7,201.409030147925,0.00487767167544227,-7971.70124348852,-2162.05032065481
"5799",5799,7,153.756000144861,0.0101546612946845,-7962.82826583222,-2176.62924293473
"5800",5800,7,154.889480029397,0.000704658611777538,-7945.74250164774,-2186.81503409457
"5801",5801,7,180.228845278012,0.00230460144143763,-7987.54209693708,-2149.20688031819
"5802",5802,7,228.354358769715,0.00221908440395961,-7976.29019902354,-2159.22791957847
"5803",5803,8,246.409385424627,0.00333939483939411,-7947.20212091005,-2196.38865370799
"5804",5804,7,179.516034795109,0.00245292197635402,-7973.73012456421,-2158.45112749432
"5805",5805,7,188.515449959944,0.00134993670966116,-7954.0897533187,-2178.89477753396
"5806",5806,7,214.157986342792,0.00114826942224652,-7952.35454710506,-2182.73509862833
"5807",5807,7,199.999510603391,0.00134713666304433,-7956.13049350744,-2181.61907123628
"5808",5808,6,152.471895070287,0.00250713828128878,-7999.71866386484,-2124.67280663769
"5809",5809,6,161.442235967883,0.00273275334085686,-8044.4140888286,-2085.64642057575
"5810",5810,6,221.461422821127,0.00145922198047606,-8021.43346934714,-2112.59162579568
"5811",5811,6,197.671304986699,0.000866053971260336,-8020.70831920752,-2104.71760411845
"5812",5812,6,169.590812268127,0.00949105690974645,-8024.21680810496,-2113.42577357192
"5813",5813,6,185.468604156098,0.00123623148025639,-8020.01056019574,-2114.61539916607
"5814",5814,7,192.787953340555,0.00130122495957264,-7953.81326763652,-2182.54383291623
"5815",5815,7,237.897756054167,0.00263006405852731,-7953.37752607784,-2181.1070600359
"5816",5816,7,177.21787497749,0.00177820511919863,-7977.081701798,-2161.92185846928
"5817",5817,7,196.38381035786,0.00232481597807592,-7973.63404808728,-2161.77560150598
"5818",5818,7,140.148147271746,0.00177456074562693,-8006.06573274806,-2132.43317441848
"5819",5819,7,235.394415429482,0.00303149429701003,-7994.39748606306,-2150.46895152771
"5820",5820,7,181.639500885514,0.00173147046204196,-7993.40698016025,-2140.85218639114
"5821",5821,7,147.916999490048,0.0030193972424813,-7976.15454929839,-2158.55383776096
"5822",5822,8,215.532797068932,0.000607559158962449,-7945.31152154405,-2192.39872018599
"5823",5823,7,273.512102246612,0.00144450455921673,-7973.36958864973,-2169.24825417626
"5824",5824,7,216.989096848312,0.00176102873439381,-7974.27851212074,-2161.00542262347
"5825",5825,7,198.752150159195,0.00327693441367385,-7969.16538748763,-2166.92308259405
"5826",5826,7,168.333428328737,0.00217899976596398,-7957.13008034261,-2177.14782114626
"5827",5827,7,134.196003619628,0.0034113242450529,-7976.54084454094,-2157.89636313072
"5828",5828,7,197.625874132761,0.00272783728392931,-7954.5325046548,-2182.08547031167
"5829",5829,7,202.597550578441,0.00286240383384506,-7974.20236395915,-2162.50709475577
"5830",5830,8,182.405622936866,0.00403111522585847,-7947.67356977034,-2197.22564037791
"5831",5831,7,214.304617149394,0.00497662738832917,-7953.08618511423,-2183.4633048847
"5832",5832,7,267.553243755089,0.00131782532172322,-7957.13381664979,-2192.24029832659
"5833",5833,7,255.683764702419,0.00257269113227378,-7957.75406185482,-2188.77197188246
"5834",5834,7,223.496058420782,0.00207788919471866,-7974.8935954962,-2161.67439465688
"5835",5835,7,235.792824904911,0.00171541859169922,-7955.80762514408,-2182.96850266445
"5836",5836,7,205.713993239306,0.00306734510911268,-7952.70241870084,-2179.24775567112
"5837",5837,7,155.62965171631,0.00208504439357837,-7953.50610038728,-2174.39612784756
"5838",5838,7,220.427339423062,0.000461323501115282,-7971.11978914234,-2161.31315568977
"5839",5839,7,313.140627728466,0.000944290666787471,-7997.76680291901,-2144.4262088067
"5840",5840,8,163.663678190221,0.00201631209636266,-7974.98722215959,-2172.60947548161
"5841",5841,7,147.481926519332,0.00855814354250869,-7985.89179400337,-2152.72656221212
"5842",5842,7,132.831928219527,0.00233523324775522,-7971.47020136836,-2155.20453995408
"5843",5843,7,242.184663314349,0.00188710652888893,-7993.7017046518,-2147.25651070548
"5844",5844,8,189.843280692241,0.00197351558280413,-7931.70969750743,-2221.78649878987
"5845",5845,8,320.277788577745,0.00296847842199359,-7946.32261309288,-2197.62296061161
"5846",5846,7,205.690852065589,0.0011830776445843,-7952.11064002408,-2178.03228386768
"5847",5847,7,221.90751111428,0.00183182921648214,-7951.04918324295,-2184.15879188789
"5848",5848,6,149.663535768395,0.00197192420548487,-8038.67348385135,-2102.25615467987
"5849",5849,7,198.598879587666,0.00177237556808486,-7971.85046719153,-2163.85119699359
"5850",5850,7,228.575470992908,0.00165402183639746,-7990.80097552887,-2146.72726858937
"5851",5851,7,181.766520320995,0.00250170418123854,-7996.28522393679,-2139.88734276913
"5852",5852,7,192.351269130831,0.00579488476252946,-7970.83809959685,-2163.48510526586
"5853",5853,7,247.805933761207,0.00259030339884687,-7979.65815928927,-2164.15243669391
"5854",5854,7,154.053139665231,0.00245591684119375,-7993.76172197869,-2143.92461832093
"5855",5855,7,179.80700542124,0.00267332082263946,-7952.02092596749,-2179.56203397946
"5856",5856,7,132.206558994817,0.000793293064855212,-7971.16982880162,-2161.1086058417
"5857",5857,6,242.484381154289,0.00282912631545882,-8019.69347127819,-2109.91537603003
"5858",5858,6,132.272601167495,0.00722923914738633,-7992.38759669279,-2137.94268477292
"5859",5859,6,232.306765899715,0.0041247728757846,-8010.65431759454,-2124.0432230235
"5860",5860,6,146.514985443955,0.00157821437335134,-8018.27099113114,-2110.23884819685
"5861",5861,6,174.984740546938,0.00214741476981148,-8024.72805520944,-2111.82916359531
"5862",5862,7,193.707425825951,0.00309011185503764,-7998.53064130232,-2143.72463267968
"5863",5863,6,176.004214354987,0.000298900704599972,-8051.42788802855,-2080.66833277437
"5864",5864,8,188.986182385247,0.00359481073024092,-7980.61693997811,-2168.17627907625
"5865",5865,6,223.206418077395,0.00135026296495198,-8024.92128752589,-2109.46519263824
"5866",5866,8,184.919393548741,0.00162359906794949,-7946.64080529568,-2208.06855880504
